seed,n_customers,ngroute_neighborhood_size,ngroute_neighborhood_depots_size,ngroute_neighborhood_charging_size,method,ngroute_alt,time_taken_first,time_taken_total,n_iterations,n_CG_iterations,sp_time_taken_mean_first,sp_time_taken_mean_last,LP_objective_first,LP_objective_last,IP_objective_first,IP_objective_last,LP_IP_gap_first,LP_IP_gap_last
3,16,4,small,medium,ours,false,6.437,6.453597166,1,13,0.49200000000000005,0.49200000000000005,648910.0,648910.0,649010.0,649010.0,0.015408083080381552,0.015408083080381552
4,16,4,small,medium,ours,true,0.679,0.706648625,1,9,0.06966666666666667,0.06966666666666667,535531.0,535531.0,535531.0,535531.0,0.0,0.0
4,16,4,small,medium,ours,false,3.046,3.0752965,1,9,0.33433333333333337,0.33433333333333337,535531.0,535531.0,535531.0,535531.0,0.0,0.0
5,16,4,small,medium,ours,true,1.644,1.673738,1,13,0.12315384615384616,0.12315384615384616,630044.0,630044.0,633472.0,633472.0,0.5411446756920624,0.5411446756920624
5,16,4,small,medium,ours,false,5.418,5.440834083,1,12,0.44833333333333325,0.44833333333333325,630044.0,630044.0,633472.0,633472.0,0.5411446756920624,0.5411446756920624
6,16,4,small,medium,ours,true,0.499,0.800592,2,14,0.05233333333333334,0.0514,704872.0,705972.0,712344.0,712344.0,1.0489314151589713,0.894511640443385
6,16,4,small,medium,ours,false,2.821,3.576314375,2,16,0.21392307692307694,0.2356666666666667,704872.0,705972.0,712344.0,712344.0,1.0489314151589713,0.894511640443385
7,16,4,small,medium,ours,true,0.371,0.459783375,2,13,0.029727272727272727,0.0255,694606.6666666667,694920.0,695530.0,695530.0,0.13275248132118556,0.08770290282230642
7,16,4,small,medium,ours,false,1.282,1.829796542,3,15,0.1254,0.085,694606.6666666667,694920.0,695530.0,695530.0,0.13275248132118556,0.08770290282230642
8,16,4,small,medium,ours,true,1.579,1.602031166,1,12,0.12675,0.12675,678792.0,678792.0,678792.0,678792.0,0.0,0.0
8,16,4,small,medium,ours,false,5.085,5.104655916,1,12,0.41991666666666666,0.41991666666666666,678792.0,678792.0,678792.0,678792.0,0.0,0.0
9,16,4,small,medium,ours,true,0.423,0.440545542,1,9,0.04322222222222222,0.04322222222222222,660230.0,660230.0,660230.0,660230.0,0.0,0.0
9,16,4,small,medium,ours,false,1.531,1.54747775,1,10,0.15020000000000003,0.15020000000000003,660230.0,660230.0,660230.0,660230.0,0.0,0.0
10,16,4,small,medium,ours,true,5.578,5.6038005,1,10,0.5523,0.5523,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
10,16,4,small,medium,ours,false,37.11,37.138346583,1,18,2.057,2.057,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
11,16,4,small,medium,ours,true,1.695,1.721132417,1,17,0.09664705882352942,0.09664705882352942,647118.0,647118.0,647118.0,647118.0,0.0,0.0
11,16,4,small,medium,ours,false,5.83,5.860607417,1,17,0.3391764705882353,0.3391764705882353,647118.0,647118.0,647118.0,647118.0,0.0,0.0
12,16,4,small,medium,ours,true,0.735,0.750639084,1,11,0.06427272727272727,0.06427272727272727,580077.0,580077.0,580077.0,580077.0,0.0,0.0
12,16,4,small,medium,ours,false,2.785,2.800178208,1,11,0.24981818181818186,0.24981818181818186,580077.0,580077.0,580077.0,580077.0,0.0,0.0
13,16,4,small,medium,ours,true,0.51,0.539988166,1,10,0.047999999999999994,0.047999999999999994,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
13,16,4,small,medium,ours,false,1.359,1.669109417,2,12,0.13330000000000003,0.1215,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
14,16,4,small,medium,ours,true,0.478,0.7081605,2,13,0.0498888888888889,0.042249999999999996,801308.0,802301.0,808150.0,808150.0,0.8466250077337145,0.7237517787539449
14,16,4,small,medium,ours,false,1.769,2.077100167,2,12,0.1737,0.12200000000000001,801308.0,802301.0,808150.0,808150.0,0.8466250077337145,0.7237517787539449
15,16,4,small,medium,ours,true,0.496,0.510333,1,8,0.058875,0.058875,748454.0,748454.0,748454.0,748454.0,0.0,0.0
15,16,4,small,medium,ours,false,1.777,1.796475334,1,9,0.19444444444444445,0.19444444444444445,748454.0,748454.0,748454.0,748454.0,0.0,0.0
16,16,4,small,medium,ours,true,0.787,0.97540475,2,25,0.033499999999999995,0.034,840765.0,840765.0,955230.0,845704.0,11.982977921547688,0.5840104812085523
16,16,4,small,medium,ours,false,2.6,3.154978458,2,23,0.13442105263157894,0.11975,840765.0,840765.0,955230.0,844934.0,11.982977921547688,0.4934113197007095
17,16,4,small,medium,ours,true,0.359,0.378963125,1,9,0.033888888888888885,0.033888888888888885,799980.0,799980.0,801710.0,801710.0,0.21578875154357746,0.21578875154357746
17,16,4,small,medium,ours,false,2.144,2.5187205,2,17,0.14871428571428572,0.112,789933.3333333334,799980.0,801710.0,801710.0,1.4689434666733114,0.21578875154357746
18,16,4,small,medium,ours,true,0.666,0.69210425,1,11,0.05727272727272728,0.05727272727272728,663967.0,663967.0,678737.0,678737.0,2.176100610398435,2.176100610398435
18,16,4,small,medium,ours,false,3.174,3.20034225,1,11,0.2825454545454546,0.2825454545454546,663967.0,663967.0,677437.0,677437.0,1.9883767789477091,1.9883767789477091
19,16,4,small,medium,ours,true,0.844,0.860569708,1,12,0.06775,0.06775,692192.0,692192.0,692192.0,692192.0,0.0,0.0
19,16,4,small,medium,ours,false,2.793,2.80671775,1,12,0.22975,0.22975,692192.0,692192.0,692192.0,692192.0,0.0,0.0
20,16,4,small,medium,ours,true,0.601,0.780778583,2,17,0.03978571428571429,0.04433333333333333,635136.0,636720.0,636720.0,636720.0,0.24877497173011465,0.0
20,16,4,small,medium,ours,false,1.67,2.386673542,2,15,0.1791111111111111,0.11116666666666666,635136.0,636720.0,636720.0,636720.0,0.24877497173011465,0.0
1,16,4,small,medium,benchmark,true,1.539,2.7052715,3,23,0.10607142857142858,0.10333333333333333,660987.1666666667,674785.5,686313.0,686313.0,3.6901287507789093,1.6796272254787525
1,16,4,small,medium,benchmark,false,2.69,4.926488334,3,23,0.18585714285714286,0.221,660987.1666666667,674785.5,686313.0,686313.0,3.6901287507789093,1.6796272254787525
2,16,4,small,medium,benchmark,true,0.858,0.869599917,1,9,0.0912222222222222,0.0912222222222222,935864.0,935864.0,935864.0,935864.0,0.0,0.0
2,16,4,small,medium,benchmark,false,1.138,1.149880666,1,9,0.12333333333333335,0.12333333333333335,935864.0,935864.0,935864.0,935864.0,0.0,0.0
3,16,4,small,medium,benchmark,true,2.517,2.557323,1,15,0.16426666666666667,0.16426666666666667,648910.0,648910.0,649010.0,649010.0,0.015408083080381552,0.015408083080381552
3,16,4,small,medium,benchmark,false,4.495,4.518478792,1,15,0.2941333333333333,0.2941333333333333,648910.0,648910.0,649010.0,649010.0,0.015408083080381552,0.015408083080381552
4,16,4,small,medium,benchmark,true,1.674,1.696107208,1,11,0.14490909090909093,0.14490909090909093,535531.0,535531.0,535531.0,535531.0,0.0,0.0
4,16,4,small,medium,benchmark,false,2.764,2.801609625,1,11,0.24581818181818182,0.24581818181818182,535531.0,535531.0,535531.0,535531.0,0.0,0.0
5,16,4,small,medium,benchmark,true,2.803,2.835284583,1,15,0.18213333333333334,0.18213333333333334,630044.0,630044.0,633472.0,633472.0,0.5411446756920624,0.5411446756920624
5,16,4,small,medium,benchmark,false,4.005,4.035472709,1,15,0.26206666666666667,0.26206666666666667,630044.0,630044.0,633472.0,633472.0,0.5411446756920624,0.5411446756920624
6,16,4,small,medium,benchmark,true,1.57,1.9355645,2,16,0.11346153846153849,0.09666666666666668,704872.0,705972.0,717214.0,712344.0,1.7208253045813415,0.894511640443385
6,16,4,small,medium,benchmark,false,6.727,7.285476084,2,16,0.51,0.16533333333333333,704872.0,705972.0,717214.0,712344.0,1.7208253045813415,0.894511640443385
7,16,4,small,medium,benchmark,true,0.95,1.519591209,3,19,0.08154545454545453,0.06,694606.6666666667,694920.0,695530.0,695530.0,0.13275248132118556,0.08770290282230642
7,16,4,small,medium,benchmark,false,1.528,2.500161333,3,19,0.1338181818181818,0.11239999999999999,694606.6666666667,694920.0,695530.0,695530.0,0.13275248132118556,0.08770290282230642
8,16,4,small,medium,benchmark,true,2.742,2.757745166,1,10,0.26770000000000005,0.26770000000000005,678792.0,678792.0,678792.0,678792.0,0.0,0.0
8,16,4,small,medium,benchmark,false,3.734,3.749051958,1,10,0.36679999999999996,0.36679999999999996,678792.0,678792.0,678792.0,678792.0,0.0,0.0
9,16,4,small,medium,benchmark,true,1.06,1.077852083,1,10,0.09880000000000001,0.09880000000000001,660230.0,660230.0,660230.0,660230.0,0.0,0.0
9,16,4,small,medium,benchmark,false,1.783,1.801667583,1,10,0.1729,0.1729,660230.0,660230.0,660230.0,660230.0,0.0,0.0
10,16,4,small,medium,benchmark,true,8.864,8.901901583,1,12,0.7279999999999999,0.7279999999999999,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
10,16,4,small,medium,benchmark,false,10.58,10.616339208,1,12,0.871,0.871,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
11,16,4,small,medium,benchmark,true,5.534,5.5711705,1,13,0.4175384615384615,0.4175384615384615,647118.0,647118.0,647118.0,647118.0,0.0,0.0
11,16,4,small,medium,benchmark,false,6.869,6.905214042,1,13,0.5188461538461537,0.5188461538461537,647118.0,647118.0,647118.0,647118.0,0.0,0.0
12,16,4,small,medium,benchmark,true,1.245,1.259561708,1,10,0.1206,0.1206,580077.0,580077.0,580077.0,580077.0,0.0,0.0
12,16,4,small,medium,benchmark,false,2.002,2.016650167,1,10,0.19619999999999999,0.19619999999999999,580077.0,580077.0,580077.0,580077.0,0.0,0.0
13,16,4,small,medium,benchmark,true,0.703,0.721991542,1,7,0.09685714285714285,0.09685714285714285,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
13,16,4,small,medium,benchmark,false,1.107,1.125685125,1,7,0.15457142857142858,0.15457142857142858,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
14,16,4,small,medium,benchmark,true,0.796,0.99762775,2,10,0.09525,0.0745,801308.0,802301.0,813790.0,813790.0,1.5338109340247486,1.4117892822472666
14,16,4,small,medium,benchmark,false,1.288,1.602005834,2,10,0.15137500000000004,0.131,801308.0,802301.0,813790.0,813790.0,1.5338109340247486,1.4117892822472666
15,16,4,small,medium,benchmark,true,0.963,0.990398125,1,8,0.11562499999999999,0.11562499999999999,748454.0,748454.0,748454.0,748454.0,0.0,0.0
15,16,4,small,medium,benchmark,false,5.526,5.552958916,1,8,0.6826249999999999,0.6826249999999999,748454.0,748454.0,748454.0,748454.0,0.0,0.0
16,16,4,small,medium,benchmark,true,1.355,1.622392583,2,17,0.09149999999999998,0.07266666666666667,840765.0,840765.0,844934.0,844934.0,0.4934113197007095,0.4934113197007095
16,16,4,small,medium,benchmark,false,2.093,2.54083025,2,17,0.14335714285714288,0.13266666666666668,840765.0,840765.0,844934.0,844934.0,0.4934113197007095,0.4934113197007095
17,16,4,small,medium,benchmark,true,0.903,1.281998375,2,15,0.08709999999999998,0.06720000000000001,789933.3333333333,799980.0,801710.0,801710.0,1.4689434666733336,0.21578875154357746
17,16,4,small,medium,benchmark,false,1.562,2.287023166,2,15,0.152,0.13620000000000002,789933.3333333333,799980.0,801710.0,801710.0,1.4689434666733336,0.21578875154357746
18,16,4,small,medium,benchmark,true,1.659,1.695664042,1,12,0.13275,0.13275,663967.0,663967.0,677437.0,677437.0,1.9883767789477091,1.9883767789477091
18,16,4,small,medium,benchmark,false,2.437,2.462261917,1,12,0.19633333333333333,0.19633333333333333,663967.0,663967.0,677437.0,677437.0,1.9883767789477091,1.9883767789477091
19,16,4,small,medium,benchmark,true,1.794,1.814829916,1,11,0.15827272727272726,0.15827272727272726,692192.0,692192.0,692192.0,692192.0,0.0,0.0
19,16,4,small,medium,benchmark,false,2.704,2.725467667,1,11,0.23909090909090913,0.23909090909090913,692192.0,692192.0,692192.0,692192.0,0.0,0.0
20,16,4,small,medium,benchmark,true,1.483,1.984304291,2,17,0.11691666666666667,0.0826,635136.0,636720.0,636720.0,636720.0,0.24877497173011465,0.0
20,16,4,small,medium,benchmark,false,2.419,3.262918791,2,17,0.19358333333333333,0.15560000000000002,635136.0,636720.0,636720.0,636720.0,0.24877497173011465,0.0
1,20,5,small,small,ours,true,0.703,1.568294417,2,20,0.046230769230769235,0.08985714285714286,714558.6049382715,745640.0,817756.0,745640.0,12.619582743719215,0.0
1,20,5,small,small,ours,false,0.782,2.74250725,2,20,0.05223076923076923,0.25442857142857145,714558.6049382715,745640.0,817756.0,745640.0,12.619582743719215,0.0
2,20,5,small,small,ours,true,0.323,0.611451958,2,22,0.01685714285714286,0.027874999999999997,980820.9285714285,1.001764e6,1.0945e6,1.001764e6,10.386393003980954,0.0
2,20,5,small,small,ours,false,0.399,0.925606125,2,22,0.02414285714285715,0.057999999999999996,980820.9285714285,1.001764e6,1.0945e6,1.001764e6,10.386393003980954,0.0
3,20,5,small,small,ours,true,1.076,2.168868,3,27,0.05036842105263158,0.0875,725606.1075268816,749158.0,802995.0,787076.0,9.637531052262894,4.817577972139919
3,20,5,small,small,ours,false,1.359,4.622145083,3,27,0.06531578947368422,0.393,725606.1075268816,749158.0,802995.0,787076.0,9.637531052262894,4.817577972139919
4,20,5,small,small,ours,true,0.927,2.786074834,2,30,0.0451764705882353,0.12538461538461537,550643.8235294118,572250.0,637016.0,597769.0,13.55887080867485,4.2690403818197336
4,20,5,small,small,ours,false,1.108,10.529619625,2,31,0.05782352941176472,0.6554285714285715,550643.8235294118,572250.0,637016.0,597769.0,13.55887080867485,4.2690403818197336
5,20,5,small,small,ours,true,4.209,9.854585292,2,22,0.24506666666666665,0.5972857142857143,623504.7097902098,662756.0,784071.0,666402.0,20.47853959779028,0.5471172055306006
5,20,5,small,small,ours,false,4.279,25.810452583,2,22,0.25453333333333333,2.855,623504.7097902098,662756.0,784071.0,666402.0,20.47853959779028,0.5471172055306006
6,20,5,small,small,ours,true,0.59,1.441231667,4,28,0.03884615384615386,0.04733333333333334,768290.0,773590.0,813310.0,803545.0,5.535404704233315,3.7278559383730814
6,20,5,small,small,ours,false,0.712,2.235901125,4,28,0.04892307692307693,0.13066666666666665,768290.0,773590.0,813310.0,803545.0,5.535404704233315,3.7278559383730814
7,20,5,small,small,ours,true,0.366,1.135656917,2,21,0.02575000000000001,0.07233333333333333,727107.5,772846.5714285715,781926.0,779514.0,7.010701779963835,0.8553314721003735
7,20,5,small,small,ours,false,0.479,3.977571166,2,21,0.03533333333333334,0.3789999999999999,727107.5,772846.5714285715,781926.0,779514.0,7.010701779963835,0.8553314721003735
8,20,5,small,small,ours,true,1.431,4.266614167,3,30,0.07122222222222221,0.23771428571428574,681150.0,697720.0,768170.0,697720.0,11.32822161761069,0.0
8,20,5,small,small,ours,false,1.813,22.3540765,3,30,0.08461111111111111,1.9188571428571428,681150.0,697720.0,768170.0,697720.0,11.32822161761069,0.0
9,20,5,small,small,ours,true,0.839,0.866824667,1,19,0.03389473684210526,0.03389473684210526,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,small,ours,false,1.11,1.133913,1,19,0.049842105263157896,0.049842105263157896,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,small,ours,true,3.064,14.736685625,2,27,0.1801875,1.014909090909091,758126.3636363636,804050.0,960560.0,804050.0,21.074543637423627,0.0
10,20,5,small,small,ours,false,3.617,75.962203084,2,23,0.21418750000000003,10.259,758126.3636363636,804050.0,960560.0,804050.0,21.074543637423627,0.0
11,20,5,small,small,ours,true,0.593,2.732359792,3,29,0.029785714285714283,0.14825,651584.6666666667,689148.0,785680.0,689148.0,17.06742354817906,0.0
11,20,5,small,small,ours,false,0.792,89.746510875,3,38,0.04800000000000001,4.400727272727272,651584.6666666667,689148.0,785680.0,689148.0,17.06742354817906,0.0
12,20,5,small,small,ours,true,0.922,3.116854041,3,32,0.04516666666666666,0.1484,620661.7647058824,651090.3333333334,730309.0,670856.0,15.013814055984188,2.9463352294183287
12,20,5,small,small,ours,false,1.112,10.556121125,3,32,0.051166666666666666,0.8068,620661.7647058824,651090.3333333334,730309.0,670856.0,15.013814055984188,2.9463352294183287
13,20,5,small,small,ours,true,0.559,1.429729042,3,23,0.04016666666666667,0.060666666666666674,744837.5,787478.0,854280.0,792148.0,12.81108067612492,0.5895362987724528
13,20,5,small,small,ours,false,0.623,2.86379175,3,23,0.04550000000000001,0.2126666666666667,744837.5,787478.0,854280.0,792148.0,12.81108067612492,0.5895362987724528
14,20,5,small,small,ours,true,0.437,0.865487166,5,23,0.025153846153846155,0.016,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
14,20,5,small,small,ours,false,0.464,1.2412685,5,23,0.030230769230769238,0.0705,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
15,20,5,small,small,ours,true,0.72,1.848823916,3,27,0.04776923076923078,0.06816666666666667,769645.0,814414.0,973380.0,814414.0,20.930674556699337,0.0
15,20,5,small,small,ours,false,0.871,3.122482667,3,27,0.05876923076923078,0.16566666666666666,769645.0,814414.0,973380.0,814414.0,20.930674556699337,0.0
16,20,5,small,small,ours,true,1.592,3.5632265,3,38,0.06030434782608696,0.066,895090.0,956424.0,1.141795e6,983100.0,21.606768290279778,2.713457430576749
16,20,5,small,small,ours,false,1.834,4.035789167,3,38,0.06899999999999999,0.08399999999999999,895090.0,956424.0,1.141795e6,983100.0,21.606768290279778,2.713457430576749
17,20,5,small,small,ours,true,0.83,1.583239417,3,20,0.05507692307692308,0.098,953170.0,990670.0,991830.0,991830.0,3.8978453968926075,0.11695552665275111
17,20,5,small,small,ours,false,0.928,3.496738292,3,20,0.06323076923076923,0.398,953170.0,990670.0,991830.0,991830.0,3.8978453968926075,0.11695552665275111
18,20,5,small,small,ours,true,0.703,1.1226915,2,19,0.05008333333333334,0.041142857142857134,728820.0,746703.5,791203.0,760927.0,7.884575766269841,1.8692331853121247
18,20,5,small,small,ours,false,0.826,1.690383959,2,19,0.06050000000000001,0.10500000000000001,728820.0,746703.5,791203.0,760927.0,7.884575766269841,1.8692331853121247
19,20,5,small,small,ours,true,0.924,1.846420833,2,25,0.042882352941176476,0.09537499999999999,930524.4,941693.0,972679.0,956456.0,4.333865540430093,1.543510626730349
19,20,5,small,small,ours,false,1.082,3.412265041,2,25,0.057058823529411766,0.26775,930524.4,941693.0,972679.0,956456.0,4.333865540430093,1.543510626730349
20,20,5,small,small,ours,true,0.627,1.02878325,2,26,0.032,0.033555555555555554,630100.3333333334,663418.0,754950.0,663418.0,16.537474887961668,0.0
20,20,5,small,small,ours,false,0.795,1.480515417,2,26,0.04188235294117648,0.061888888888888896,630100.3333333334,663418.0,754950.0,663418.0,16.537474887961668,0.0
1,20,5,small,small,benchmark,true,3.532,6.9409215,3,27,0.23957142857142855,0.22200000000000003,714558.6049382716,745640.0,830884.0,745640.0,14.000196785800235,0.0
1,20,5,small,small,benchmark,false,5.772,10.981421292,3,27,0.3968571428571429,0.3562,714558.6049382716,745640.0,830884.0,745640.0,14.000196785800235,0.0
2,20,5,small,small,benchmark,true,1.62,2.423106708,2,18,0.12433333333333335,0.10866666666666668,980820.9285714283,1.001764e6,1.12217e6,1.001764e6,12.59604796319379,0.0
2,20,5,small,small,benchmark,false,2.823,4.215734583,2,18,0.22416666666666665,0.2005,980820.9285714283,1.001764e6,1.12217e6,1.001764e6,12.59604796319379,0.0
3,20,5,small,small,benchmark,true,7.097,9.728619916,3,26,0.3777222222222222,0.248,725606.1075268816,749158.0,809746.0,764605.0,10.390899426871936,2.02025882645287
3,20,5,small,small,benchmark,false,12.156,16.25313025,3,26,0.6576111111111111,0.4895,725606.1075268816,749158.0,809746.0,764605.0,10.390899426871936,2.02025882645287
4,20,5,small,small,benchmark,true,4.171,7.392167083,2,22,0.2790714285714285,0.35725,550643.8235294117,572250.0,654744.0,594314.0,15.89937081830277,3.7125156062283615
4,20,5,small,small,benchmark,false,7.687,17.418813042,2,22,0.5331428571428571,1.1715,550643.8235294117,572250.0,654744.0,594314.0,15.89937081830277,3.7125156062283615
5,20,5,small,small,benchmark,true,23.127,28.834912583,2,22,1.5038000000000002,0.6365714285714287,623504.7097902099,662756.0,834851.0,666402.0,25.315450327039212,0.5471172055306006
5,20,5,small,small,benchmark,false,40.692,50.311992333,2,22,2.6739333333333333,1.1981428571428572,623504.7097902099,662756.0,834851.0,666402.0,25.315450327039212,0.5471172055306006
6,20,5,small,small,benchmark,true,2.195,4.078568209,4,23,0.18554545454545454,0.15233333333333335,768290.0,773590.0,833948.0,822770.0,7.873152762522362,5.9773691311059025
6,20,5,small,small,benchmark,false,3.872,11.774557875,4,23,0.338,0.268,768290.0,773590.0,833948.0,822770.0,7.873152762522362,5.9773691311059025
7,20,5,small,small,benchmark,true,1.743,2.807449375,2,18,0.13441666666666668,0.15016666666666667,727107.5,772846.5714285714,781926.0,776074.0,7.010701779963835,0.4158660864078234
7,20,5,small,small,benchmark,false,3.064,5.142689667,2,18,0.2454166666666667,0.319,727107.5,772846.5714285714,781926.0,776074.0,7.010701779963835,0.4158660864078234
8,20,5,small,small,benchmark,true,6.106,10.32796875,3,27,0.3666875,0.43620000000000003,681150.0,697720.0,729020.0,697720.0,6.566349345696965,0.0
8,20,5,small,small,benchmark,false,13.441,22.770277,3,27,0.826875,1.0058,681150.0,697720.0,729020.0,697720.0,6.566349345696965,0.0
9,20,5,small,small,benchmark,true,4.063,4.101082083,1,17,0.22017647058823528,0.22017647058823528,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,small,benchmark,false,8.341,8.37775025,1,17,0.4692941176470588,0.4692941176470588,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,small,benchmark,true,21.347,32.393970208,2,25,1.1505,1.3795714285714287,758126.3636363638,804050.0,909504.0,804050.0,16.643976976861698,0.0
10,20,5,small,small,benchmark,false,39.874,61.044236375,2,25,2.182388888888889,2.830142857142857,758126.3636363638,804050.0,909504.0,804050.0,16.643976976861698,0.0
11,20,5,small,small,benchmark,true,6.404,11.050470458,3,35,0.3248421052631579,0.31337499999999996,651584.6666666667,689148.0,762660.0,689148.0,14.564200736020405,0.0
11,20,5,small,small,benchmark,false,11.692,29.187275584,3,35,0.6030000000000001,1.3278750000000001,651584.6666666667,689148.0,762660.0,689148.0,14.564200736020405,0.0
12,20,5,small,small,benchmark,true,3.748,8.186174083,3,27,0.2544285714285714,0.30024999999999996,620661.7647058825,651090.3333333334,704363.0,670856.0,11.883252711189751,2.9463352294183287
12,20,5,small,small,benchmark,false,6.675,16.217994917,3,27,0.46214285714285713,0.7662500000000001,620661.7647058825,651090.3333333334,704363.0,670856.0,11.883252711189751,2.9463352294183287
13,20,5,small,small,benchmark,true,2.035,3.786730792,3,18,0.1848,0.19800000000000004,744837.5,787478.0,820155.0,792148.0,9.183325103181716,0.5895362987724528
13,20,5,small,small,benchmark,false,3.268,5.916350625,3,18,0.31100000000000005,0.312,744837.5,787478.0,820155.0,792148.0,9.183325103181716,0.5895362987724528
14,20,5,small,small,benchmark,true,1.299,2.43780375,5,24,0.10481818181818182,0.069,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
14,20,5,small,small,benchmark,false,2.287,4.680783333,5,24,0.1981818181818182,0.161,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
15,20,5,small,small,benchmark,true,2.722,4.706152958,3,22,0.21075,0.16849999999999998,769645.0,814414.0,857524.0,814414.0,10.24799305908639,0.0
15,20,5,small,small,benchmark,false,4.452,7.711689459,3,22,0.35325000000000006,0.3105,769645.0,814414.0,857524.0,814414.0,10.24799305908639,0.0
16,20,5,small,small,benchmark,true,8.24,14.466950375,3,30,0.4949375,0.3501666666666667,895090.0,956424.0,1.05821e6,984130.0,15.414709745702648,2.8152784693079136
