n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_ps_length,lp_weighted_mean_ps_length,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_ps_length,ip_weighted_mean_ps_length
4,20,10,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,635462.0,767009.0,0.2070100179082306,12,true,11.112,7.655,1.9909999999999999,0.914,0.6379166666666667,0.16591666666666666,0.07616666666666667,3.238095238095238,2.5384615384615383,6.2,3.5,2.2,1.625,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,10,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,635462.0,679590.0,0.06944238994621243,13,true,65.877,59.475,5.136,0.9010000000000001,4.575,0.3950769230769231,0.06930769230769232,3.238095238095238,2.5384615384615383,6.2,3.5,2.2,1.625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,10,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,635462.0,767009.0,0.2070100179082306,12,true,15.835,12.806999999999999,1.8330000000000002,0.81,1.0672499999999998,0.15275000000000002,0.0675,3.238095238095238,2.5384615384615383,6.2,3.5,2.2,1.625,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,10,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,671645.0,671645.0,0.0,13,true,9.685,8.608,0.7269999999999999,0.23000000000000004,0.6621538461538462,0.055923076923076916,0.017692307692307695,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,10,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,671645.0,671645.0,0.0,7,true,673.816,29.431000000000004,638.8810000000001,3.805,4.204428571428572,91.2687142857143,0.5435714285714286,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,6,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,865047.3333333331,871322.0,0.007253552984769485,14,true,20.048,14.508000000000001,4.503,0.12500000000000003,1.0362857142857143,0.3216428571428572,0.00892857142857143,2.411764705882353,2.463414634146341,4.0,3.5000000000000004,1.9,1.7083333333333337,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,10,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,671645.0,671645.0,0.0,13,true,26.571,14.624,11.671,0.14400000000000004,1.124923076923077,0.8977692307692308,0.01107692307692308,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,549341.9180492712,1.159395e6,1.1105161683583962,11,true,16.016,0.0,14.986,0.7510000000000002,0.0,1.3623636363636364,0.06827272727272729,3.8181818181818183,2.5607727355210184,9.19047619047619,3.4999999999999996,2.857142857142857,1.6017706762192057,2.111111111111111,2.111111111111111,3.5,3.5,2.25,2.25
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,691966.1538461536,694410.0,0.0035317423262146708,14,true,8.37,0.0,7.655,0.43000000000000016,0.0,0.5467857142857143,0.030714285714285725,3.357142857142857,2.614906832298137,6.538461538461538,3.5,2.3076923076923075,1.5480769230769231,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,691232.9999999999,694410.0,0.004596134733150903,8,true,3109.889,0.0,3088.223,16.985,0.0,386.027875,2.123125,3.3333333333333335,2.6000000000000005,6.5,3.4999999999999996,2.3333333333333335,1.5625,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,691233.0,694410.0,0.004596134733150681,16,true,1172.211,0.0,1171.2559999999999,0.5630000000000003,0.0,73.20349999999999,0.03518750000000002,3.3333333333333335,2.600000000000001,6.5,3.5,2.3333333333333335,1.5625,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,617951.8725490198,840640.0,0.36036483963128574,11,true,6.22,3.7950000000000004,1.964,0.3410000000000001,0.34500000000000003,0.17854545454545453,0.031000000000000007,3.4310344827586206,2.583850931677018,7.954545454545454,3.5,2.909090909090909,1.5784313725490198,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,622174.4388888889,1.0000837669e10,16073.009222976132,12,true,9.79,7.532,1.7830000000000001,0.3350000000000001,0.6276666666666667,0.14858333333333335,0.027916666666666673,3.25,2.534036433365293,7.5,3.5,2.888888888888889,1.6296874999999997,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,621389.9388888888,1.0000726013e10,16093.12284801772,11,true,35.824,30.945999999999994,4.406999999999999,0.3540000000000001,2.813272727272727,0.40063636363636357,0.03218181818181819,3.25,2.589930440543226,7.0,3.4999999999999996,2.6470588235294117,1.5723958333333328,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,621389.9388888887,1.0000837669e10,16093.302535510249,14,true,21.236,17.809,2.8689999999999998,0.4040000000000001,1.2720714285714287,0.2049285714285714,0.028857142857142862,3.25,2.589930440543226,7.0,3.5000000000000004,2.6470588235294117,1.5723958333333337,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,697025.0,707060.0,0.014396901115454996,13,true,10.302,8.413,1.519,0.19900000000000007,0.6471538461538462,0.11684615384615384,0.015307692307692312,3.269230769230769,2.5584415584415585,6.666666666666667,3.5000000000000004,2.4166666666666665,1.6041666666666665,3.0,2.5384615384615383,5.0,3.5,2.0,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,7,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,683000.6666666666,924974.0,0.35427979084451855,10,true,4.747,0.0,4.186999999999999,0.37300000000000005,0.0,0.41869999999999996,0.03730000000000001,3.4722222222222223,2.5737704918032787,7.1875,3.4999999999999996,2.4375,1.5885416666666667,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,691233.0,694410.0,0.004596134733150681,9,true,631.816,24.258,600.827,4.496,2.695333333333333,66.75855555555556,0.4995555555555556,3.3333333333333335,2.600000000000001,6.5,3.4999999999999996,2.3333333333333335,1.5625,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,691233.0,696290.0,0.007315912290067228,18,true,464.336,30.235000000000007,433.587,0.282,1.6797222222222226,24.088166666666666,0.015666666666666666,3.3333333333333335,2.6000000000000005,6.5,3.4999999999999996,2.3333333333333335,1.5625,3.2222222222222223,2.6666666666666665,5.0,3.5,1.8,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,710875.2571428571,1.096076e6,0.541868265897083,8,true,5.217,0.0,4.605000000000001,0.37900000000000006,0.0,0.5756250000000002,0.04737500000000001,3.3947368421052633,2.5642458100558656,6.6875,3.5,2.375,1.5982142857142856,2.3333333333333335,2.3333333333333335,3.5,3.5,1.875,1.875
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,775121.0,777540.0,0.003120803074616818,10,true,3.663,0.0,3.261,0.23900000000000005,0.0,0.3261,0.023900000000000005,2.9285714285714284,2.6666666666666665,4.0,3.5,1.5555555555555556,1.5,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,774670.0,774670.0,0.0,8,true,340.597,0.0,337.82099999999997,1.8730000000000002,0.0,42.227624999999996,0.23412500000000003,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,774670.0,774670.0,0.0,11,true,80.374,0.0,79.889,0.32800000000000007,0.0,7.262636363636363,0.029818181818181824,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,730548.3333333334,871150.0,0.19246045778399323,13,true,3.788,2.2760000000000002,1.174,0.22000000000000003,0.1750769230769231,0.0903076923076923,0.016923076923076926,3.0,2.5686274509803924,5.090909090909091,3.5,2.0,1.59375,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,730548.3333333334,843720.0,0.1549133185347078,13,true,5.498,4.025,1.109,0.22700000000000004,0.3096153846153846,0.0853076923076923,0.017461538461538466,3.0454545454545454,2.568627450980392,5.090909090909091,3.5,2.0,1.59375,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,730548.3333333333,896158.0,0.2266922790871697,12,true,13.064,11.007,1.6959999999999997,0.22800000000000004,0.91725,0.1413333333333333,0.019000000000000003,3.125,2.5686274509803915,5.416666666666667,3.5,2.0833333333333335,1.59375,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,730548.3333333334,843720.0,0.1549133185347078,14,true,8.012,6.462,1.1820000000000002,0.22900000000000004,0.4615714285714286,0.08442857142857144,0.01635714285714286,3.0454545454545454,2.568627450980392,5.090909090909091,3.5,2.0,1.59375,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,7,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,841340.0,841340.0,0.0,8,true,1.786,0.0,1.5719999999999998,0.12800000000000003,0.0,0.19649999999999998,0.016000000000000004,2.3333333333333335,2.25,3.857142857142857,3.5,2.142857142857143,2.0,2.3333333333333335,2.25,3.857142857142857,3.5,2.142857142857143,2.0
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,782121.0,799590.0,0.0223354186884126,11,true,5.32,3.453,0.7290000000000001,0.18400000000000005,0.3139090909090909,0.06627272727272727,0.016727272727272733,2.8,2.5384615384615383,4.0,3.5,1.6666666666666667,1.625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,774670.0,774670.0,0.0,7,true,73.439,6.199000000000001,65.945,0.8190000000000002,0.8855714285714287,9.420714285714284,0.11700000000000002,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,2,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,774670.0,774670.0,0.0,14,true,44.588,8.17,36.172,0.13900000000000004,0.5835714285714285,2.5837142857142856,0.00992857142857143,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,558409.3340927883,1.128923e6,1.0216764496497692,16,true,56.193,0.0,52.632,2.7239999999999998,0.0,3.2895,0.17024999999999998,3.2025316455696204,2.377311872784037,10.571428571428571,3.499987230611509,4.380952380952381,1.8151235219985613,2.25,2.25,3.5,3.5,2.0,2.0
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,668823.6666666666,670675.0,0.0027680439936585977,11,true,6.487,0.0,5.949999999999999,0.32700000000000007,0.0,0.5409090909090909,0.029727272727272734,3.0869565217391304,2.6216216216216215,5.166666666666667,3.5000000000000004,2.0,1.5416666666666667,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,657975.0,658650.0,0.0010258748432692144,13,true,9088.115,0.0,9062.945,19.133999999999993,0.0,697.1496153846153,1.4718461538461534,3.2666666666666666,2.5384615384615383,5.857142857142857,3.5,2.142857142857143,1.625,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,657975.0,658650.0,0.0010258748432692144,17,true,5603.055,0.0,5601.9619999999995,0.7120000000000003,0.0,329.5271764705882,0.04188235294117649,3.2666666666666666,2.5384615384615383,5.857142857142857,3.5,2.142857142857143,1.625,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,591336.261293346,844002.0,0.4272792914035648,16,true,19.383,12.684,5.674,0.7120000000000001,0.79275,0.354625,0.044500000000000005,3.4242424242424243,2.3693883313226727,9.954545454545455,3.4999999999999996,3.6818181818181817,1.825632614807873,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,595097.0328521265,830932.0,0.396296661096738,21,true,28.354,20.756,6.274,0.8770000000000001,0.9883809523809524,0.2987619047619048,0.041761904761904764,3.1594202898550723,2.3814738056288456,9.571428571428571,3.5,3.9523809523809526,1.8096615294576668,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,594247.4512009061,804962.0,0.3545905806970884,20,true,241.846,216.42300000000003,22.291,1.1169999999999998,10.821150000000001,1.11455,0.05584999999999999,3.2,2.3361615322660163,9.333333333333334,3.5000000000000004,3.8095238095238093,1.871031263533096,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,7,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,841340.0,841340.0,0.0,7,true,171.58,0.0,170.04199999999997,1.016,0.0,24.29171428571428,0.14514285714285716,2.3333333333333335,2.25,3.857142857142857,3.5,2.142857142857143,2.0,2.25,2.25,3.5,3.5,2.0,2.0
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,594247.4512009058,830932.0,0.39829291370250197,26,true,118.019,103.53,12.925999999999998,1.0540000000000003,3.981923076923077,0.4971538461538461,0.04053846153846155,3.2028985507246377,2.336161532266016,9.333333333333334,3.4999999999999996,3.8095238095238093,1.871031263533096,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,663717.5,666455.0,0.0041244957380210945,18,true,20.735,17.759,2.3819999999999997,0.416,0.9866111111111111,0.1323333333333333,0.02311111111111111,3.0,2.739130434782609,4.25,3.5,1.625,1.4375,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,657975.0,658650.0,0.0010258748432692144,9,true,1324.563,116.71599999999998,1200.152,5.0489999999999995,12.968444444444442,133.35022222222221,0.5609999999999999,3.2222222222222223,2.5384615384615383,6.0,3.5,2.25,1.625,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,657975.0,658650.0,0.0010258748432692144,22,true,741.139,103.629,636.956,0.36200000000000004,4.710409090909091,28.952545454545454,0.016454545454545458,3.2666666666666666,2.5384615384615383,5.857142857142857,3.5,2.142857142857143,1.625,3.0,2.6666666666666665,4.333333333333333,3.5,1.6666666666666667,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,461794.24443773285,1.015474e6,1.1989750028963906,12,true,19.636,0.0,18.107000000000003,1.103,0.0,1.508916666666667,0.09191666666666666,4.696428571428571,2.799804989417109,11.761904761904763,3.5,2.9047619047619047,1.389039376321353,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,593208.5,616106.0,0.038599413191146015,10,true,7.139,0.0,5.582999999999999,0.3680000000000001,0.0,0.5582999999999999,0.03680000000000001,2.9047619047619047,2.5686274509803924,4.909090909090909,3.5,2.0,1.59375,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,591423.5,613048.0,0.036563477778613906,8,true,4072.433,0.0,4042.7170000000006,23.52,0.0,505.33962500000007,2.94,3.0476190476190474,2.6,4.909090909090909,3.5,1.9090909090909092,1.5625,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,591423.5,616106.0,0.04173405351664239,13,true,1274.109,0.0,1272.2559999999999,0.5850000000000002,0.0,97.86584615384615,0.04500000000000001,3.0,2.6,4.909090909090909,3.5,1.9090909090909092,1.5625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,539212.625,791228.0,0.4673766216063653,11,true,9.75,5.34,2.9070000000000005,0.4710000000000001,0.4854545454545454,0.2642727272727273,0.042818181818181825,3.611111111111111,2.665799062988029,7.666666666666667,3.5000000000000004,2.533333333333333,1.5007812500000004,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,540198.2222222222,687538.0,0.2727513192688116,12,true,14.158,10.096000000000002,2.586,0.4660000000000001,0.8413333333333335,0.2155,0.03883333333333334,3.586206896551724,2.651376146788992,6.769230769230769,3.499999999999999,2.230769230769231,1.5138888888888886,2.8181818181818183,2.8181818181818183,3.5,3.5,1.375,1.375
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,697795.3333333334,826630.0,0.184631023614374,12,true,20.953,19.927,0.5519999999999999,0.284,1.6605833333333333,0.04599999999999999,0.023666666666666666,3.0,2.5384615384615383,5.555555555555555,3.5000000000000004,2.2222222222222223,1.6250000000000002,2.8181818181818183,2.5384615384615383,4.333333333333333,3.5,1.8333333333333333,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,7,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,841340.0,841340.0,0.0,9,true,30.027,0.0,29.796,0.139,0.0,3.3106666666666666,0.015444444444444446,2.25,2.25,3.5,3.5,2.0,2.0,2.25,2.25,3.5,3.5,2.0,2.0
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,540198.2222222221,687538.0,0.2727513192688118,10,true,63.881,56.686,5.713000000000001,0.43600000000000005,5.6686,0.5713000000000001,0.04360000000000001,3.586206896551724,2.6513761467889925,6.769230769230769,3.5,2.230769230769231,1.513888888888889,2.8181818181818183,2.8181818181818183,3.5,3.5,1.375,1.375
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,540198.2222222222,687538.0,0.2727513192688116,12,true,20.692,16.167,2.9060000000000006,0.4610000000000001,1.34725,0.24216666666666672,0.038416666666666675,3.586206896551724,2.651376146788992,6.769230769230769,3.499999999999999,2.230769230769231,1.5138888888888886,2.8181818181818183,2.8181818181818183,3.5,3.5,1.375,1.375
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,594501.0,613048.0,0.031197592602872026,13,true,12.61,10.699000000000002,1.463,0.2750000000000001,0.8230000000000002,0.11253846153846155,0.02115384615384616,3.0,2.6,4.777777777777778,3.5,1.8888888888888888,1.5625,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,591423.5,613048.0,0.036563477778613906,6,true,652.03,32.493,601.372,4.696999999999999,5.415500000000001,100.22866666666665,0.7828333333333332,3.0,2.6,4.909090909090909,3.5,1.9090909090909092,1.5625,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,591423.5,603451.0,0.020336527040268004,18,true,336.579,55.269,280.783,0.307,3.0705,15.599055555555557,0.017055555555555556,3.0,2.6,4.909090909090909,3.5,1.9090909090909092,1.5625,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,481434.6483516486,799134.0,0.6599013027751548,12,true,52.465,0.0,49.596000000000004,2.204,0.0,4.133,0.18366666666666667,3.857142857142857,2.4442470385441157,13.705882352941176,3.500000000000001,4.529411764705882,1.7310057997557997,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,645950.0,645950.0,0.0,15,true,8.507,0.0,7.901000000000001,0.32300000000000006,0.0,0.5267333333333334,0.02153333333333334,3.0,2.5384615384615383,5.0,3.5,2.0,1.625,3.0,2.5384615384615383,5.0,3.5,2.0,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,645950.0,645950.0,0.0,8,true,8858.302,0.0,8845.474,10.271,0.0,1105.68425,1.283875,3.0,2.5384615384615383,5.0,3.5,2.0,1.625,3.0,2.5384615384615383,5.0,3.5,2.0,1.625
4,20,12,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,645950.0,645950.0,0.0,19,true,2923.949,0.0,2923.1870000000004,0.5140000000000001,0.0,153.85194736842107,0.027052631578947373,3.0,2.5384615384615383,5.0,3.5,2.0,1.625,3.0,2.5384615384615383,5.0,3.5,2.0,1.625
